manufacturer,Model,Year,horse power,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,cost of car
Volkswagen,Cabrio,2002,115.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,Convertible,20475
Kia,Cadenza,2015,293.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,34900
Kia,Cadenza,2015,293.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,43800
Kia,Cadenza,2016,293.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,44090
Kia,Cadenza,2016,293.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,35990
Kia,Cadenza,2016,293.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,32990
Kia,Cadenza,2017,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,38990
Kia,Cadenza,2017,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,31990
Kia,Cadenza,2017,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,44390
Dodge,Caliber,2010,158.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,18740
Dodge,Caliber,2010,172.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,20555
Dodge,Caliber,2010,158.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,16880
Dodge,Caliber,2010,158.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,19995
Dodge,Caliber,2010,158.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,18060
Dodge,Caliber,2010,158.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,16975
Dodge,Caliber,2010,158.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,17995
Dodge,Caliber,2010,172.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,19995
Dodge,Caliber,2011,158.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,18620
Dodge,Caliber,2011,158.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,20585
Dodge,Caliber,2011,158.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,17380
Dodge,Caliber,2011,172.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,20585
Dodge,Caliber,2011,158.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,18585
Dodge,Caliber,2012,158.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,18730
Dodge,Caliber,2012,158.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,17380
Dodge,Caliber,2012,158.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,18765
Ferrari,California T,2015,553.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,198973
Ferrari,California,2012,453.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,195840
Ferrari,California,2013,483.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,198190
Ferrari,California,2014,483.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,198190
Chevrolet,Camaro,2015,323.0,6.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,29205
Chevrolet,Camaro,2015,323.0,6.0,MANUAL,rear wheel drive,2.0,Midsize,Convertible,31205
Chevrolet,Camaro,2015,580.0,8.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,55505
Chevrolet,Camaro,2015,426.0,8.0,MANUAL,rear wheel drive,2.0,Midsize,Convertible,42405
Chevrolet,Camaro,2015,426.0,8.0,MANUAL,rear wheel drive,2.0,Midsize,Convertible,39505
Chevrolet,Camaro,2015,426.0,8.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,33505
Chevrolet,Camaro,2015,426.0,8.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,37305
Chevrolet,Camaro,2015,323.0,6.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,26005
Chevrolet,Camaro,2015,323.0,6.0,MANUAL,rear wheel drive,2.0,Midsize,Convertible,35105
Chevrolet,Camaro,2015,505.0,8.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,72305
Chevrolet,Camaro,2015,323.0,6.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,23705
Chevrolet,Camaro,2015,323.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,25145
Chevrolet,Camaro,2015,580.0,8.0,MANUAL,rear wheel drive,2.0,Midsize,Convertible,60705
Chevrolet,Camaro,2016,455.0,8.0,MANUAL,rear wheel drive,2.0,Midsize,Convertible,48300
Chevrolet,Camaro,2016,275.0,4.0,MANUAL,rear wheel drive,2.0,Midsize,Convertible,36800
Chevrolet,Camaro,2016,455.0,8.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,41300
Chevrolet,Camaro,2016,275.0,4.0,MANUAL,rear wheel drive,2.0,Midsize,Convertible,32700
Chevrolet,Camaro,2016,275.0,4.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,25700
Chevrolet,Camaro,2016,275.0,4.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,29800
Chevrolet,Camaro,2016,455.0,8.0,MANUAL,rear wheel drive,2.0,Midsize,Convertible,43300
Chevrolet,Camaro,2016,455.0,8.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,36300
Chevrolet,Camaro,2017,455.0,8.0,MANUAL,rear wheel drive,2.0,Midsize,Convertible,42905
Chevrolet,Camaro,2017,455.0,8.0,MANUAL,rear wheel drive,2.0,Midsize,Convertible,47905
Chevrolet,Camaro,2017,275.0,4.0,MANUAL,rear wheel drive,2.0,Midsize,Convertible,35605
Chevrolet,Camaro,2017,275.0,4.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,32600
Chevrolet,Camaro,2017,455.0,8.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,41905
Chevrolet,Camaro,2017,455.0,8.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,36905
Chevrolet,Camaro,2017,275.0,4.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,30405
Chevrolet,Camaro,2017,275.0,4.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,26600
Chevrolet,Camaro,2017,275.0,4.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,25905
Chevrolet,Camaro,2017,650.0,8.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,61140
Chevrolet,Camaro,2017,275.0,4.0,MANUAL,rear wheel drive,2.0,Midsize,Convertible,31905
Chevrolet,Camaro,2017,650.0,8.0,MANUAL,rear wheel drive,2.0,Midsize,Convertible,67140
Toyota,Camry Hybrid,2015,200.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,29980
Toyota,Camry Hybrid,2015,200.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27995
Toyota,Camry Hybrid,2015,200.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,26790
Toyota,Camry Hybrid,2016,200.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,30140
Toyota,Camry Hybrid,2016,200.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27995
Toyota,Camry Hybrid,2016,200.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,26790
Toyota,Camry Hybrid,2017,200.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,26790
Toyota,Camry Hybrid,2017,200.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27995
Toyota,Camry Hybrid,2017,200.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,30140
Toyota,Camry Solara,2006,157.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,21855
Toyota,Camry Solara,2006,225.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Convertible,26940
Toyota,Camry Solara,2006,225.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,23355
Toyota,Camry Solara,2006,225.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Convertible,30210
Toyota,Camry Solara,2006,157.0,4.0,MANUAL,front wheel drive,2.0,Midsize,Coupe,21025
Toyota,Camry Solara,2006,225.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,21860
Toyota,Camry Solara,2006,157.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,20360
Toyota,Camry Solara,2006,157.0,4.0,MANUAL,front wheel drive,2.0,Midsize,Coupe,19530
Toyota,Camry Solara,2006,225.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,26405
Toyota,Camry Solara,2006,157.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,23405
Toyota,Camry Solara,2007,155.0,4.0,MANUAL,front wheel drive,2.0,Midsize,Coupe,19930
Toyota,Camry Solara,2007,210.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Convertible,29460
Toyota,Camry Solara,2007,210.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Convertible,27190
Toyota,Camry Solara,2007,155.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,20760
Toyota,Camry Solara,2007,155.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,23030
Toyota,Camry Solara,2007,210.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,24530
Toyota,Camry Solara,2007,155.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,23905
Toyota,Camry Solara,2007,210.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,26905
Toyota,Camry Solara,2007,210.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Convertible,30460
Toyota,Camry Solara,2007,210.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,22260
Toyota,Camry Solara,2007,155.0,4.0,MANUAL,front wheel drive,2.0,Midsize,Coupe,22200
Toyota,Camry Solara,2008,210.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Convertible,27440
Toyota,Camry Solara,2008,155.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,24155
Toyota,Camry Solara,2008,155.0,4.0,MANUAL,front wheel drive,2.0,Midsize,Coupe,22450
Toyota,Camry Solara,2008,210.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,27155
Toyota,Camry Solara,2008,210.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,22510
Toyota,Camry Solara,2008,210.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Convertible,30710
Toyota,Camry Solara,2008,155.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,21010
Toyota,Camry Solara,2008,210.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,24780
Toyota,Camry Solara,2008,155.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,23280
Toyota,Camry Solara,2008,210.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Convertible,29710
Toyota,Camry Solara,2008,155.0,4.0,MANUAL,front wheel drive,2.0,Midsize,Coupe,20180
Toyota,Camry,2015,178.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,26150
Toyota,Camry,2015,178.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,26150
Toyota,Camry,2015,268.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,31370
Toyota,Camry,2015,268.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,31370
Toyota,Camry,2015,178.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,22970
Toyota,Camry,2015,178.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,23840
Toyota,Camry,2016,178.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,26310
Toyota,Camry,2016,178.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,23840
Toyota,Camry,2016,178.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,26310
Toyota,Camry,2016,178.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,25715
Toyota,Camry,2016,178.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,23070
Toyota,Camry,2016,268.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,31370
Toyota,Camry,2016,268.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,31370
Toyota,Camry,2017,178.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,23070
Toyota,Camry,2017,178.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,23840
Toyota,Camry,2017,178.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,26310
Toyota,Camry,2017,268.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,31370
Toyota,Camry,2017,268.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,31370
Toyota,Camry,2017,178.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,26310
GMC,Canyon,2012,185.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,24685
GMC,Canyon,2012,185.0,4.0,AUTOMATIC,four wheel drive,2.0,Compact,Regular Cab Pickup,22385
GMC,Canyon,2012,185.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,23040
GMC,Canyon,2012,242.0,5.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,31790
GMC,Canyon,2012,242.0,5.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,28610
GMC,Canyon,2012,185.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,20840
GMC,Canyon,2012,185.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,17490
GMC,Canyon,2012,242.0,5.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,29145
GMC,Canyon,2012,242.0,5.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,29125
GMC,Canyon,2012,185.0,4.0,AUTOMATIC,rear wheel drive,2.0,Compact,Regular Cab Pickup,20455
GMC,Canyon,2012,185.0,4.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,24435
GMC,Canyon,2012,242.0,5.0,AUTOMATIC,four wheel drive,2.0,Compact,Regular Cab Pickup,25305
GMC,Canyon,2012,185.0,4.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,26485
GMC,Canyon,2012,242.0,5.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,26470
GMC,Canyon,2015,200.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,29730
GMC,Canyon,2015,200.0,4.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,27935
GMC,Canyon,2015,305.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,37250
GMC,Canyon,2015,200.0,4.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,22650
GMC,Canyon,2015,200.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,26595
GMC,Canyon,2015,200.0,4.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,20995
GMC,Canyon,2015,305.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,26725
GMC,Canyon,2015,200.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,25205
GMC,Canyon,2015,200.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,31650
GMC,Canyon,2015,200.0,4.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,33855
GMC,Canyon,2015,305.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,36950
GMC,Canyon,2015,200.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,28535
GMC,Canyon,2015,305.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,34310
GMC,Canyon,2015,305.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,33420
GMC,Canyon,2015,200.0,4.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,31145
GMC,Canyon,2015,305.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,30055
GMC,Canyon,2015,305.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,34010
GMC,Canyon,2016,305.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,34280
GMC,Canyon,2016,305.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,35020
GMC,Canyon,2016,305.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,38110
GMC,Canyon,2016,305.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,37810
GMC,Canyon,2016,305.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,35665
GMC,Canyon,2016,305.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,31540
GMC,Canyon,2016,200.0,4.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,20955
GMC,Canyon,2016,200.0,4.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,28595
GMC,Canyon,2016,305.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,27385
GMC,Canyon,2016,200.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,29245
GMC,Canyon,2016,200.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,25865
GMC,Canyon,2016,200.0,4.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,23310
GMC,Canyon,2016,305.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,30765
GMC,Canyon,2016,200.0,4.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,31855
GMC,Canyon,2016,305.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,33460
GMC,Canyon,2016,305.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,34720
GMC,Canyon,2016,200.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,27305
Chevrolet,Caprice,1994,260.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Wagon,2000
Chevrolet,Caprice,1994,200.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,2000
Chevrolet,Caprice,1994,200.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,2000
Chevrolet,Caprice,1995,200.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,2000
Chevrolet,Caprice,1995,260.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Wagon,2000
Chevrolet,Caprice,1996,260.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Wagon,2000
Chevrolet,Caprice,1996,200.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,2000
Chevrolet,Captiva Sport,2013,180.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24155
Chevrolet,Captiva Sport,2013,180.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,29615
Chevrolet,Captiva Sport,2013,180.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25770
Chevrolet,Captiva Sport,2013,180.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24940
Chevrolet,Captiva Sport,2014,180.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25145
Chevrolet,Captiva Sport,2014,180.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24360
Chevrolet,Captiva Sport,2014,180.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25975
Chevrolet,Captiva Sport,2014,180.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,29495
Chevrolet,Captiva Sport,2015,180.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25985
Chevrolet,Captiva Sport,2015,180.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,29505
Chevrolet,Captiva Sport,2015,180.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25155
Chevrolet,Captiva Sport,2015,180.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24370
Dodge,Caravan,2005,150.0,4.0,AUTOMATIC,front wheel drive,4.0,Large,Passenger Minivan,18380
Dodge,Caravan,2005,180.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Cargo Minivan,19835
Dodge,Caravan,2005,180.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Passenger Minivan,22225
Dodge,Caravan,2006,180.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Cargo Minivan,20130
Dodge,Caravan,2006,150.0,4.0,AUTOMATIC,front wheel drive,4.0,Large,Passenger Minivan,18630
Dodge,Caravan,2006,180.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Passenger Minivan,22520
Dodge,Caravan,2007,170.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,22995
Dodge,Caravan,2007,170.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,Cargo Minivan,20555
Dodge,Caravan,2007,150.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,19055
Porsche,Carrera GT,2004,605.0,10.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,440000
Porsche,Carrera GT,2005,605.0,10.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,440000
Buick,Cascada,2016,200.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Convertible,33065
Buick,Cascada,2016,200.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Convertible,36065
Buick,Cascada,2017,200.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Convertible,36065
Buick,Cascada,2017,200.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Convertible,33065
Buick,Cascada,2017,200.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Convertible,37065
Cadillac,Catera,1999,200.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,2066
Cadillac,Catera,2000,200.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,2103
Cadillac,Catera,2000,200.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,2241
Cadillac,Catera,2001,200.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,31305
Chevrolet,Cavalier,2003,140.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,14230
Chevrolet,Cavalier,2003,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,14030
Chevrolet,Cavalier,2003,140.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,15730
Chevrolet,Cavalier,2003,140.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,17030
Chevrolet,Cavalier,2003,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,16830
Chevrolet,Cavalier,2003,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,15530
Chevrolet,Cavalier,2004,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,17410
Chevrolet,Cavalier,2004,140.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,16105
Chevrolet,Cavalier,2004,140.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,14435
Chevrolet,Cavalier,2004,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,15905
Chevrolet,Cavalier,2004,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,14235
Chevrolet,Cavalier,2004,140.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,17610
Chevrolet,Cavalier,2004,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,10135
Chevrolet,Cavalier,2005,140.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,16290
Chevrolet,Cavalier,2005,140.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,14610
Chevrolet,Cavalier,2005,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,16090
Chevrolet,Cavalier,2005,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,17510
Chevrolet,Cavalier,2005,140.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,17710
Chevrolet,Cavalier,2005,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,14410
Chevrolet,Cavalier,2005,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,10325
Porsche,Cayenne,2015,420.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,74100
Porsche,Cayenne,2015,520.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,113600
Porsche,Cayenne,2015,240.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,61700
Porsche,Cayenne,2016,440.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,95500
Porsche,Cayenne,2016,420.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,74800
Porsche,Cayenne,2016,520.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,114700
Porsche,Cayenne,2016,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,58300
Porsche,Cayenne,2016,570.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,157300
Porsche,Cayenne,2016,240.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,62300
Porsche,Cayenne,2017,520.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,116500
Porsche,Cayenne,2017,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,59600
Porsche,Cayenne,2017,440.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,97200
Porsche,Cayenne,2017,570.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,159600
Porsche,Cayenne,2017,420.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,76200
Porsche,Cayman S,2006,295.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,58900
Porsche,Cayman,2014,275.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,52600
Porsche,Cayman,2014,325.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,63800
Porsche,Cayman,2015,325.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,63800
Porsche,Cayman,2015,340.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,75200
Porsche,Cayman,2015,275.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,52600
Porsche,Cayman,2016,325.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,64100
Porsche,Cayman,2016,340.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,75200
